id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,trip_minutes,pickup_hour,pickup_dayofweek,trip_distance_km
id1513963,1,2016-02-14 10:39:28,2016-02-14 10:42:20,1,-74.01011657714845,40.72025680541992,-74.00918579101561,40.71617889404297,N,172,2.8666666666666667,10,Sunday,0.45988945493892547
id2465951,2,2016-04-04 07:31:11,2016-04-04 07:33:51,1,-73.96388244628906,40.774070739746094,-73.95742797851561,40.7828483581543,N,160,2.6666666666666665,7,Monday,1.116434566776224
id3091340,1,2016-02-21 00:27:53,2016-02-21 00:39:45,4,-73.98534393310547,40.74761199951172,-73.98739624023438,40.768718719482415,N,712,11.866666666666667,0,Sunday,2.3518398366451416
id0584122,1,2016-03-07 13:39:39,2016-03-07 13:50:29,1,-73.9894027709961,40.74148941040039,-73.98188781738281,40.7559814453125,N,650,10.833333333333334,13,Monday,1.7302408744543916
id1240471,2,2016-04-01 09:24:10,2016-04-01 09:45:20,1,-73.99790954589844,40.72262573242188,-73.97348022460938,40.75768661499024,N,1270,21.166666666666668,9,Friday,4.40575471564179
id0940339,1,2016-06-23 22:12:00,2016-06-23 22:42:08,1,-73.86309051513672,40.76877212524414,-73.98086547851561,40.74454116821289,N,1808,30.133333333333333,22,Thursday,10.27300000317456
id3991919,2,2016-06-01 08:52:29,2016-06-01 09:11:40,1,-73.98909759521484,40.74258804321289,-74.00957489013672,40.71337127685546,N,1151,19.183333333333334,8,Wednesday,3.6762570719981884
id1555139,2,2016-02-20 07:41:44,2016-02-20 07:46:23,1,-73.97977447509764,40.74892807006836,-73.99151611328125,40.749881744384766,N,279,4.65,7,Saturday,0.9941375594665769
id0288478,1,2016-06-29 21:41:02,2016-06-29 21:54:12,1,-73.99864196777344,40.73448944091797,-73.9785614013672,40.767383575439446,N,790,13.166666666666666,21,Wednesday,4.027319840157249
id1266106,2,2016-04-23 16:25:19,2016-04-23 16:36:11,1,-73.98397827148438,40.721656799316406,-74.01423645019531,40.71161651611328,N,652,10.866666666666667,16,Saturday,2.782074847328939
id3029645,1,2016-03-06 01:05:06,2016-03-06 01:20:34,1,-74.00938415527344,40.737979888916016,-73.9729995727539,40.75159454345703,N,928,15.466666666666667,1,Sunday,3.4165048515262555
id1406342,2,2016-03-26 12:15:50,2016-03-26 12:27:42,2,-73.98748016357422,40.76022720336913,-73.96772766113281,40.80211639404297,N,712,11.866666666666667,12,Saturday,4.942769279645665
id2781329,1,2016-06-07 18:24:09,2016-06-07 18:37:01,1,-73.95264434814453,40.77233123779297,-73.97208404541014,40.76049423217773,N,772,12.866666666666667,18,Tuesday,2.0993156600583243
id3283728,1,2016-05-05 20:07:47,2016-05-05 20:35:20,1,-73.97990417480467,40.75957489013672,-74.00208282470702,40.72463607788086,N,1653,27.55,20,Thursday,4.308283572404414
id1881470,2,2016-05-25 06:24:10,2016-05-25 06:27:39,2,-73.98764038085938,40.76028823852539,-73.99025726318358,40.771011352539055,N,209,3.4833333333333334,6,Wednesday,1.2117910355094426
id3887887,1,2016-01-01 02:12:49,2016-01-01 02:37:46,1,-73.99889373779298,40.74391174316406,-73.9612045288086,40.79769134521485,N,1497,24.95,2,Friday,6.765825360599517
id0965402,1,2016-06-02 03:01:51,2016-06-02 03:09:13,1,-74.00255584716798,40.75001907348633,-73.99449157714845,40.748573303222656,N,442,7.366666666666666,3,Thursday,0.697645120130211
id0969352,2,2016-04-17 07:50:26,2016-04-17 07:59:24,1,-73.99663543701173,40.72552108764648,-73.98863220214844,40.7127685546875,N,538,8.966666666666667,7,Sunday,1.5692692530618373
id1486076,2,2016-05-28 04:24:12,2016-05-28 04:34:03,1,-73.9884033203125,40.71996688842773,-73.94881439208984,40.71059036254882,N,591,9.85,4,Saturday,3.493519250903729
id2517047,1,2016-04-10 17:32:59,2016-04-10 17:57:54,1,-73.98019409179686,40.748634338378906,-73.97862243652342,40.78597259521485,N,1495,24.916666666666668,17,Sunday,4.151325908940584
id2294129,1,2016-01-06 13:23:14,2016-01-06 13:39:27,1,-73.95040130615233,40.775405883789055,-73.95933532714845,40.760398864746094,N,973,16.216666666666665,13,Wednesday,1.8293271278313878
id1189447,2,2016-05-07 13:16:08,2016-05-07 13:18:20,2,-73.97296905517578,40.785430908203125,-73.97834014892578,40.77804183959961,N,132,2.2,13,Saturday,0.9372723467623167
id2884612,2,2016-03-12 20:07:09,2016-03-12 20:08:27,1,-73.9788589477539,40.68988037109375,-73.98348999023438,40.68901824951172,N,78,1.3,20,Saturday,0.4018051848890873
id2817820,1,2016-05-22 07:18:31,2016-05-22 07:30:21,1,-73.9873504638672,40.77603149414063,-74.00332641601561,40.74000930786133,N,710,11.833333333333334,7,Sunday,4.2228140429864425
id0289534,2,2016-04-21 14:41:37,2016-04-21 14:47:44,4,-73.99315643310547,40.72983169555664,-74.00508117675781,40.72863006591797,N,367,6.116666666666666,14,Thursday,1.0130311815110853
id3050217,1,2016-04-07 19:14:34,2016-04-07 19:27:52,1,-74.01309967041014,40.717655181884766,-73.98593139648438,40.7211799621582,N,798,13.3,19,Thursday,2.321481621108156
id2216696,2,2016-04-29 10:03:40,2016-04-29 10:14:34,1,-73.97969818115233,40.76410675048828,-74.00355529785155,40.756546020507805,N,654,10.9,10,Friday,2.1767703318557943
id1631534,1,2016-02-14 01:43:11,2016-02-14 01:50:23,2,-74.00750732421875,40.74098205566406,-74.00238800048828,40.75015640258789,N,432,7.2,1,Sunday,1.106859902056414
id2867112,2,2016-02-12 22:26:39,2016-02-12 22:39:17,1,-73.97846221923827,40.745243072509766,-74.00240325927734,40.73372268676758,N,758,12.633333333333333,22,Friday,2.3879497836035073
id1163032,2,2016-02-05 08:56:07,2016-02-05 09:01:44,1,-73.97525024414062,40.756881713867195,-73.96893310546875,40.750518798828125,N,337,5.616666666666666,8,Friday,0.8847298211998799
id1300978,2,2016-04-06 17:20:37,2016-04-06 17:27:40,1,-73.98973846435547,40.747161865234375,-73.97911071777342,40.74285888671875,N,423,7.05,17,Wednesday,1.0145139410316906
id3723982,2,2016-01-20 13:48:52,2016-01-20 13:56:13,1,-74.00052642822266,40.747596740722656,-74.00041198730467,40.737640380859375,N,441,7.35,13,Wednesday,1.1064435734923321
id3687718,1,2016-02-13 17:54:28,2016-02-13 18:17:47,2,-73.9834442138672,40.75621032714844,-74.01568603515625,40.71207046508789,N,1399,23.316666666666666,17,Saturday,5.606265769080591
id1153803,1,2016-02-18 22:15:28,2016-02-18 22:31:03,1,-74.00703430175781,40.71338653564453,-73.94010925292967,40.71581268310546,N,935,15.583333333333334,22,Thursday,5.643493255799643
id0870903,2,2016-06-12 00:35:26,2016-06-12 01:06:29,2,-73.97441864013672,40.75046157836913,-73.83529663085938,40.70735931396485,N,1863,31.05,0,Sunday,12.656918288024038
id2825613,2,2016-06-20 11:19:43,2016-06-20 11:40:31,6,-73.86302947998048,40.76863098144531,-73.76863861083984,40.764442443847656,N,1248,20.8,11,Monday,7.957894393042932
id2094572,2,2016-02-16 19:02:20,2016-02-16 19:24:30,1,-73.99266815185547,40.75299835205078,-74.0096664428711,40.7346305847168,N,1330,22.166666666666668,19,Tuesday,2.492848240376795
id2054292,2,2016-04-16 10:25:31,2016-04-16 10:29:17,1,-73.94898223876953,40.776660919189446,-73.95348358154298,40.77104949951172,N,226,3.7666666666666666,10,Saturday,0.7296122720975042
id1588712,1,2016-03-10 10:56:25,2016-03-10 11:11:35,1,-73.97926330566406,40.75006866455078,-73.99382019042967,40.76189422607422,N,910,15.166666666666666,10,Thursday,1.7967734772870605
id2378554,1,2016-05-05 09:51:09,2016-05-05 09:57:20,1,-73.98171997070312,40.73684310913086,-73.97969055175781,40.7436408996582,N,371,6.183333333333334,9,Thursday,0.7744894257274058
id3111661,2,2016-02-10 15:56:10,2016-02-10 16:02:13,1,-73.97853088378906,40.76234817504882,-73.9749298095703,40.75609970092773,N,363,6.05,15,Wednesday,0.7576386730682734
id0182903,2,2016-06-22 14:57:24,2016-06-22 15:16:32,3,-73.9847412109375,40.77413940429688,-73.95761871337889,40.76675033569336,N,1148,19.133333333333333,14,Wednesday,2.425788050815079
id0920293,2,2016-06-20 03:22:30,2016-06-20 03:28:26,2,-73.96929931640625,40.75376129150391,-73.95355224609375,40.771141052246094,N,356,5.933333333333334,3,Monday,2.342379431542944
id1184750,1,2016-04-28 16:35:41,2016-04-28 16:37:36,1,-73.98294067382812,40.7508201599121,-73.9886245727539,40.74367141723633,N,115,1.9166666666666667,16,Thursday,0.9273923614907741
id3419493,1,2016-06-04 16:17:20,2016-06-04 16:21:54,1,-73.96977996826173,40.7602767944336,-73.97882080078125,40.76203918457031,N,274,4.566666666666666,16,Saturday,0.7857679105716079
id1254895,1,2016-05-20 18:51:10,2016-05-20 18:56:12,2,-73.95320129394531,40.771831512451165,-73.94287872314453,40.78596115112305,N,302,5.033333333333333,18,Friday,1.7944081254508706
id2581692,2,2016-02-21 20:41:00,2016-02-21 21:03:54,3,-74.00238037109375,40.73033905029297,-73.9427490234375,40.72071075439453,N,1374,22.9,20,Sunday,5.134596639864962
id2452068,1,2016-04-30 11:08:52,2016-04-30 11:10:51,1,-73.95287322998048,40.78641128540039,-73.95683288574217,40.781116485595696,N,119,1.9833333333333334,11,Saturday,0.676166370756232
id1705142,2,2016-03-26 10:15:47,2016-03-26 10:32:09,6,-73.98857116699219,40.77877426147461,-73.96688079833984,40.784366607666016,N,982,16.366666666666667,10,Saturday,1.9280257592764334
id2078289,1,2016-03-12 13:37:02,2016-03-12 13:41:17,1,-74.01383972167967,40.71427536010742,-74.01374816894531,40.70698165893555,N,255,4.25,13,Saturday,0.8105500580984684
id1384245,2,2016-03-11 11:51:21,2016-03-11 12:16:55,6,-74.0047836303711,40.73752975463867,-73.97666168212889,40.7500114440918,N,1534,25.566666666666666,11,Friday,2.744017890111717
id1161489,2,2016-05-24 12:30:05,2016-05-24 12:45:19,5,-73.98294067382812,40.7478904724121,-73.97388458251953,40.760501861572266,N,914,15.233333333333333,12,Tuesday,1.595366256390733
id2027402,2,2016-05-15 11:04:32,2016-05-15 11:07:55,3,-73.96654510498048,40.76876068115234,-73.96672058105469,40.764175415039055,N,203,3.3833333333333333,11,Sunday,0.5097522039177776
id3267531,2,2016-05-05 15:50:10,2016-05-05 16:09:28,1,-73.99053955078125,40.75603866577149,-73.97483825683594,40.7624397277832,N,1158,19.3,15,Thursday,1.500885933631132
id2442026,1,2016-06-02 19:25:28,2016-06-02 19:34:31,1,-73.98703765869139,40.73297882080078,-73.99365997314453,40.72134399414063,N,543,9.05,19,Thursday,1.408070070341216
id0960900,2,2016-02-10 19:21:00,2016-02-10 19:27:57,1,-73.97454833984375,40.762020111083984,-73.9713592529297,40.75580978393555,N,417,6.95,19,Wednesday,0.7404916559182445
id3626827,2,2016-06-12 01:03:10,2016-06-12 01:21:45,2,-73.98544311523438,40.74446487426758,-73.92752838134764,40.77229309082031,N,1115,18.583333333333332,1,Sunday,5.773019163130477
id1451380,2,2016-05-19 10:34:41,2016-05-19 10:53:35,1,-73.9742431640625,40.7559700012207,-74.01386260986328,40.71356964111328,N,1134,18.9,10,Thursday,5.773226689008541
id1008244,1,2016-05-27 22:15:39,2016-05-27 22:26:26,1,-73.99694061279298,40.7446517944336,-73.97901153564453,40.729740142822266,N,647,10.783333333333333,22,Friday,2.2416199616101724
id0344529,1,2016-05-24 11:18:28,2016-05-24 11:25:25,1,-73.98046112060547,40.77014923095703,-73.96983337402342,40.767845153808594,N,417,6.95,11,Tuesday,0.9303614056650055
id2933839,2,2016-04-14 07:22:13,2016-04-14 07:27:12,5,-73.99234771728516,40.74352645874024,-73.9798355102539,40.75468444824219,N,299,4.983333333333333,7,Thursday,1.6269528156710447
id0820317,2,2016-04-22 14:42:14,2016-04-22 14:59:33,1,-73.99160766601561,40.75007629394531,-73.98116302490233,40.751968383789055,N,1039,17.316666666666666,14,Friday,0.9040534831449795
id1585555,2,2016-01-16 02:56:04,2016-01-16 03:06:04,1,-73.99069213867188,40.71860122680664,-74.0070571899414,40.73298263549805,N,600,10.0,2,Saturday,2.110315499831213
id0189151,2,2016-06-13 05:29:00,2016-06-13 05:33:19,2,-73.98064422607422,40.730514526367195,-73.9754867553711,40.74936676025391,N,259,4.316666666666666,5,Monday,2.139488670538909
id0012302,1,2016-03-09 10:56:45,2016-03-09 11:34:58,1,-73.87328338623048,40.77391052246094,-73.94977569580078,40.67794799804688,N,2293,38.21666666666667,10,Wednesday,12.458504483460262
id2782937,2,2016-03-08 20:41:27,2016-03-08 20:57:06,1,-73.97113800048828,40.75821685791016,-74.01586151123048,40.70500946044922,N,939,15.65,20,Tuesday,7.010208236529143
id3880757,1,2016-01-22 19:59:25,2016-01-22 20:17:21,1,-73.97850799560547,40.75154113769531,-73.95101928710938,40.772579193115234,N,1076,17.933333333333334,19,Friday,3.2891936205529517
id1311716,2,2016-06-14 19:03:37,2016-06-14 19:14:05,2,-73.97936248779298,40.75535583496094,-73.99176025390625,40.73851776123047,N,628,10.466666666666667,19,Tuesday,2.1425563021563256
id3696131,1,2016-06-07 10:42:03,2016-06-07 11:12:14,1,-73.97647094726561,40.75235748291016,-73.97648620605469,40.77556228637695,N,1811,30.183333333333334,10,Tuesday,2.578636738217198
id3398783,2,2016-04-27 13:35:21,2016-04-27 13:53:04,1,-73.99297332763672,40.74274063110352,-73.99136352539062,40.755229949951165,N,1063,17.716666666666665,13,Wednesday,1.3944779781355228
id1884707,2,2016-04-09 21:38:33,2016-04-09 21:42:40,5,-73.98909759521484,40.77473831176758,-73.99188995361328,40.7647590637207,N,247,4.116666666666666,21,Saturday,1.1335721387140842
id0289189,2,2016-03-16 20:21:35,2016-03-16 20:26:39,1,-73.97230529785155,40.762542724609375,-73.96219635009764,40.77029037475586,N,304,5.066666666666666,20,Wednesday,1.2104219416193605
id3442097,2,2016-03-03 19:06:13,2016-03-03 19:18:06,5,-73.98877716064453,40.73670196533203,-73.97806549072266,40.74195098876953,N,713,11.883333333333333,19,Thursday,1.074086962028412
id1108360,1,2016-06-05 01:40:54,2016-06-05 01:57:06,1,-73.96905517578125,40.755229949951165,-73.99717712402342,40.722213745117195,N,972,16.2,1,Sunday,4.366655318406677
id2305847,2,2016-03-02 17:41:58,2016-03-02 17:57:41,6,-73.78233337402342,40.64459609985352,-73.78572082519531,40.650634765625,N,943,15.716666666666667,17,Wednesday,0.7292992686586439
id1053106,1,2016-03-19 20:26:42,2016-03-19 20:30:51,3,-73.97979736328125,40.78081512451172,-73.96818542480467,40.79308319091797,N,249,4.15,20,Saturday,1.6772277220224239
id3091997,1,2016-06-25 19:50:58,2016-06-25 20:01:07,2,-74.00607299804686,40.74005126953125,-73.99110412597656,40.736133575439446,N,609,10.15,19,Saturday,1.3334437677378213
id2035284,1,2016-03-31 16:09:34,2016-03-31 16:14:52,2,-74.00028991699219,40.75798034667969,-73.9919662475586,40.75987243652344,N,318,5.3,16,Thursday,0.7314990643379309
id2211497,2,2016-04-27 22:02:49,2016-04-27 22:18:32,1,-73.98897552490233,40.75808334350586,-73.97246551513672,40.79369735717773,N,943,15.716666666666667,22,Wednesday,4.194397224006843
id0522201,2,2016-01-27 20:45:39,2016-01-27 20:56:59,2,-73.9759063720703,40.781158447265625,-73.96736145019531,40.76678085327149,N,680,11.333333333333334,20,Wednesday,1.7520770842330862
id0449688,2,2016-04-28 12:39:20,2016-04-28 13:05:25,1,-73.97051239013672,40.7576560974121,-73.87100219726561,40.77414321899414,N,1565,26.083333333333332,12,Thursday,8.573265296555308
id2049297,1,2016-05-13 08:25:40,2016-05-13 08:49:01,2,-74.00782775878906,40.707740783691406,-73.97404479980467,40.750633239746094,N,1401,23.35,8,Friday,5.5508784149081825
id2155591,2,2016-05-08 18:03:02,2016-05-08 18:22:08,1,-73.87310028076173,40.77413177490234,-73.8806915283203,40.7185935974121,N,1146,19.1,18,Sunday,6.204688595942797
id2203110,2,2016-03-14 17:18:41,2016-03-14 18:04:08,1,-73.8731689453125,40.77410125732422,-73.97683715820312,40.761043548583984,N,2727,45.45,17,Monday,8.844786453721923
id0463126,2,2016-01-22 12:39:08,2016-01-22 12:53:51,1,-73.96164703369139,40.77981948852539,-73.97821807861328,40.75151824951172,N,883,14.716666666666667,12,Friday,3.4403585089512303
id2464576,1,2016-01-04 06:18:52,2016-01-04 06:23:07,1,-73.98949432373048,40.75650024414063,-73.97746276855469,40.760112762451165,N,255,4.25,6,Monday,1.0894059855287221
id3368090,2,2016-02-15 13:41:06,2016-02-15 13:51:07,2,-74.01024627685547,40.71979904174805,-73.99222564697266,40.72898864746094,N,601,10.016666666666667,13,Monday,1.8292286429805136
id1108291,2,2016-06-01 21:43:28,2016-06-01 22:02:39,1,-73.98346710205078,40.7557373046875,-74.01460266113281,40.70982360839844,N,1151,19.183333333333334,21,Wednesday,5.736372630176752
id1564475,1,2016-04-26 07:58:32,2016-04-26 08:06:59,1,-73.9808349609375,40.77439498901367,-73.98845672607422,40.76153564453125,N,507,8.45,7,Tuesday,1.5663659167411823
id1648624,2,2016-03-10 23:23:44,2016-03-10 23:34:12,1,-73.97078704833984,40.75852966308594,-73.98516845703125,40.751220703125,N,628,10.466666666666667,23,Thursday,1.4578212296946684
id1953122,2,2016-01-21 12:54:03,2016-01-21 12:56:14,5,-73.98683929443358,40.755268096923835,-73.97997283935547,40.752975463867195,N,131,2.183333333333333,12,Thursday,0.6316696766261074
id3150088,2,2016-05-12 17:26:18,2016-05-12 17:33:20,1,-74.0069808959961,40.735057830810554,-74.01242828369139,40.72006607055664,N,422,7.033333333333333,17,Thursday,1.7279666959178233
id0937785,2,2016-01-21 09:39:02,2016-01-21 09:45:36,5,-73.99896240234375,40.722930908203125,-74.0096206665039,40.723541259765625,N,394,6.566666666666666,9,Thursday,0.9001804660921541
id3261951,2,2016-04-01 03:16:15,2016-04-01 03:21:35,1,-74.0069580078125,40.741790771484375,-73.9926528930664,40.761768341064446,N,320,5.333333333333333,3,Friday,2.525594745160182
id1290682,2,2016-05-03 10:04:37,2016-05-03 10:23:55,6,-73.97602844238281,40.74873733520508,-73.99290466308595,40.74783706665039,N,1158,19.3,10,Tuesday,1.4242706014576363
id0297362,1,2016-06-27 06:57:36,2016-06-27 07:11:57,1,-74.00997924804686,40.70574951171875,-73.97711944580078,40.76114273071289,N,861,14.35,6,Monday,6.748872700075357
id0974529,1,2016-05-06 00:52:58,2016-05-06 01:06:19,1,-73.99657440185547,40.74271011352539,-74.00816345214845,40.7225456237793,N,801,13.35,0,Friday,2.444059916600008
id1253211,2,2016-01-22 07:49:37,2016-01-22 08:03:29,2,-73.96805572509764,40.766956329345696,-73.95197296142578,40.7869873046875,N,832,13.866666666666667,7,Friday,2.6050794261327197
id2418626,1,2016-01-09 23:46:21,2016-01-09 23:53:41,2,-73.99989318847656,40.74580764770508,-73.99009704589844,40.75691986083984,N,440,7.333333333333333,23,Saturday,1.4848970247460924
id1260385,1,2016-01-15 04:01:08,2016-01-15 04:08:59,1,-73.9684066772461,40.76364517211913,-73.99226379394531,40.763538360595696,N,471,7.85,4,Friday,2.0080238134365134
id2721603,1,2016-01-19 10:28:51,2016-01-19 10:39:26,1,-73.98428344726561,40.75735092163086,-73.98313140869139,40.76179122924805,N,635,10.583333333333334,10,Tuesday,0.502867779521168
id0683510,1,2016-02-09 07:25:01,2016-02-09 07:29:03,1,-73.99140930175781,40.74992370605469,-73.98371124267578,40.75537872314453,N,242,4.033333333333333,7,Tuesday,0.8873613937691709
id3628754,2,2016-04-28 16:02:07,2016-04-28 16:06:48,1,-73.9676742553711,40.803035736083984,-73.97393035888672,40.792110443115234,N,281,4.683333333333334,16,Thursday,1.3232376174905398
id2070763,2,2016-02-19 12:48:12,2016-02-19 12:59:53,1,-73.95719909667967,40.78047943115234,-73.97196960449217,40.76488876342773,N,701,11.683333333333334,12,Friday,2.1323026340034117
id1197172,2,2016-02-02 22:26:12,2016-02-02 22:39:44,6,-73.96363830566406,40.75708770751953,-73.98674774169923,40.76655960083008,N,812,13.533333333333333,22,Tuesday,2.211639053021682
id1702009,2,2016-02-25 18:25:14,2016-02-25 18:30:18,1,-73.9981689453125,40.74565887451172,-73.99803161621094,40.75325012207031,N,304,5.066666666666666,18,Thursday,0.843657463790275
id2203656,2,2016-01-08 23:13:45,2016-01-08 23:18:00,1,-73.98468017578125,40.75167083740234,-73.98052215576173,40.74542617797852,N,255,4.25,23,Friday,0.7772287596254346
id3463126,2,2016-04-08 01:37:57,2016-04-08 01:49:30,1,-73.97599792480467,40.78649139404297,-73.94336700439453,40.8134994506836,N,693,11.55,1,Friday,4.06723466904431
id2031185,2,2016-01-28 17:28:45,2016-01-28 18:16:04,1,-73.99323272705078,40.742385864257805,-73.99323272705078,40.742385864257805,N,2839,47.31666666666667,17,Thursday,0.0
id1418061,1,2016-06-26 06:13:43,2016-06-26 06:27:41,1,-73.98817443847656,40.74441146850586,-73.95609283447266,40.77220916748047,N,838,13.966666666666667,6,Sunday,4.102976250828927
id3281475,1,2016-05-18 23:34:06,2016-05-18 23:47:37,1,-74.00213623046875,40.746803283691406,-73.98817443847656,40.72567367553711,N,811,13.516666666666667,23,Wednesday,2.6258909527621928
id0534091,1,2016-03-02 08:24:12,2016-03-02 08:44:58,1,-73.95547485351561,40.782352447509766,-73.97289276123048,40.75614547729492,N,1246,20.766666666666666,8,Wednesday,3.2603769148257595
id2446924,1,2016-04-19 12:16:16,2016-04-19 12:25:56,4,-73.95498657226561,40.76920318603516,-73.9572525024414,40.78339385986328,N,580,9.666666666666666,12,Tuesday,1.5884267866536081
id2797808,2,2016-06-09 10:22:05,2016-06-09 10:27:52,2,-74.00566101074217,40.740768432617195,-74.00495910644531,40.74993896484375,N,347,5.783333333333333,10,Thursday,1.0207883379903877
id0330666,1,2016-03-31 01:25:02,2016-03-31 01:50:29,1,-73.9921646118164,40.7148323059082,-73.90593719482422,40.69409942626953,N,1527,25.45,1,Thursday,7.620600766535326
id2088936,1,2016-05-11 23:04:14,2016-05-11 23:13:13,1,-73.95500183105469,40.773147583007805,-73.97537994384764,40.730010986328125,N,539,8.983333333333333,23,Wednesday,5.091275116080594
id0388469,1,2016-01-29 17:14:46,2016-01-29 17:17:47,1,-73.97146606445312,40.787212371826165,-73.97718048095702,40.77958297729492,N,181,3.0166666666666666,17,Friday,0.9746720118427218
id1707755,1,2016-04-24 00:28:22,2016-04-24 00:33:23,1,-73.98045349121092,40.742454528808594,-73.99319458007811,40.75254821777344,N,301,5.016666666666667,0,Sunday,1.5519948983295486
id2644157,1,2016-02-07 04:17:58,2016-02-07 04:20:56,3,-73.98143005371094,40.74114990234375,-73.97064971923827,40.75408554077149,N,178,2.966666666666667,4,Sunday,1.7000043409894587
id3758802,2,2016-01-20 12:07:34,2016-01-20 12:35:56,2,-73.98314666748048,40.744678497314446,-73.97666168212889,40.775196075439446,N,1702,28.366666666666667,12,Wednesday,3.434918315700969
id2065308,2,2016-01-09 22:25:12,2016-01-09 22:32:50,1,-73.973876953125,40.74721145629882,-73.98609924316406,40.73293685913086,N,458,7.633333333333334,22,Saturday,1.8908326224858025
id3873206,1,2016-04-13 22:22:41,2016-04-13 22:34:16,1,-73.97347259521484,40.75225830078125,-73.96083068847656,40.7691535949707,N,695,11.583333333333334,22,Wednesday,2.1580646354645725
id1465113,2,2016-06-10 04:44:53,2016-06-10 05:02:43,2,-73.96678161621094,40.75740814208984,-73.99221038818358,40.74959182739258,N,1070,17.833333333333332,4,Friday,2.3101074116411127
id0642849,2,2016-02-15 20:53:28,2016-02-15 20:57:24,1,-73.9744415283203,40.791202545166016,-73.97071838378906,40.7975959777832,N,236,3.933333333333333,20,Monday,0.7764513814738225
id3580133,2,2016-02-24 23:08:57,2016-02-24 23:24:33,2,-73.7768325805664,40.645118713378906,-73.86190795898438,40.73543167114258,N,936,15.6,23,Wednesday,12.333239044818056
id1389730,1,2016-03-23 20:53:57,2016-03-23 21:09:19,1,-73.9948959350586,40.7644157409668,-74.00251770019531,40.73210525512695,N,922,15.366666666666667,20,Wednesday,3.647389822320608
id1784651,1,2016-03-07 18:37:54,2016-03-07 18:41:07,1,-74.00131225585938,40.73116683959961,-74.0028076171875,40.72728729248047,N,193,3.216666666666667,18,Monday,0.4491296996646099
id1648375,2,2016-02-27 13:39:02,2016-02-27 13:57:29,1,-73.97657012939453,40.739479064941406,-73.99600219726561,40.72100830078125,N,1107,18.45,13,Saturday,2.625017283974164
id1259890,1,2016-03-06 22:24:57,2016-03-06 22:31:24,2,-73.99545288085938,40.72531127929688,-74.00921630859375,40.71031951904297,N,387,6.45,22,Sunday,2.029589961350349
id3106737,1,2016-03-04 22:19:37,2016-03-04 22:27:42,1,-73.94506072998048,40.79115676879882,-73.96443939208984,40.802261352539055,N,485,8.083333333333334,22,Friday,2.044608032505315
id2707018,1,2016-04-03 12:45:18,2016-04-03 12:51:09,1,-73.9694061279297,40.76055908203125,-73.98096466064453,40.76277160644531,N,351,5.85,12,Sunday,1.0034655927161462
id2833066,1,2016-02-13 15:28:10,2016-02-13 15:38:39,1,-73.96856689453125,40.75494003295898,-73.99007415771484,40.73801803588867,N,629,10.483333333333333,15,Saturday,2.6104914373178834
id1935754,2,2016-01-04 16:57:32,2016-01-04 17:04:07,1,-73.97821807861328,40.752689361572266,-73.99095153808595,40.75080871582031,N,395,6.583333333333333,16,Monday,1.0921140184803677
id1001874,1,2016-02-24 22:11:59,2016-02-24 22:32:15,1,-74.00164794921875,40.730518341064446,-73.97021484375,40.801544189453125,N,1216,20.266666666666666,22,Wednesday,8.324330511857116
id3097716,1,2016-01-25 16:43:27,2016-01-25 16:55:59,2,-73.98667907714845,40.7586326599121,-73.99329376220702,40.75555419921875,N,752,12.533333333333333,16,Monday,0.6534895831050449
id0450657,1,2016-03-05 04:58:38,2016-03-05 05:15:36,1,-73.9900665283203,40.75712585449219,-73.94830322265625,40.824615478515625,N,1018,16.966666666666665,4,Saturday,8.282070404862356
id0746342,2,2016-03-02 10:13:36,2016-03-02 10:19:41,1,-73.95214080810547,40.7774772644043,-73.95238494873048,40.766277313232415,N,365,6.083333333333333,10,Wednesday,1.2447654232757364
id1578275,2,2016-02-24 13:06:30,2016-02-24 13:17:26,1,-73.97531127929686,40.76539993286133,-73.96443939208984,40.757930755615234,N,656,10.933333333333334,13,Wednesday,1.2354351972528104
id2251676,1,2016-02-05 22:08:42,2016-02-05 22:12:59,1,-73.9785614013672,40.740997314453125,-73.98085021972656,40.7297248840332,N,257,4.283333333333333,22,Friday,1.2673892014911206
id3908010,1,2016-02-10 14:18:47,2016-02-10 14:27:06,1,-74.00041198730467,40.7427978515625,-73.99496459960938,40.75017929077149,N,499,8.316666666666666,14,Wednesday,0.9397631492844587
id1672760,1,2016-04-05 14:48:49,2016-04-05 14:52:19,1,-73.95973205566406,40.771297454833984,-73.95146942138672,40.782272338867195,N,210,3.5,14,Tuesday,1.403865297802642
id2978045,2,2016-01-28 12:24:00,2016-01-28 12:32:32,1,-74.00332641601561,40.7142448425293,-73.9900894165039,40.69239044189453,N,512,8.533333333333333,12,Thursday,2.672355718154226
id0692377,1,2016-01-28 20:27:22,2016-01-28 20:38:44,1,-73.97773742675781,40.76325225830078,-73.95301818847656,40.77166748046875,N,682,11.366666666666667,20,Thursday,2.2809385780507725
id2386094,1,2016-04-15 09:55:48,2016-04-15 10:04:59,1,-73.9944076538086,40.751014709472656,-73.98433685302734,40.76074600219727,N,551,9.183333333333334,9,Friday,1.3740644689140635
id0816363,2,2016-02-19 19:06:45,2016-02-19 19:29:37,1,-73.98564147949219,40.754291534423835,-74.0006103515625,40.72962951660156,N,1372,22.866666666666667,19,Friday,3.016467392335672
